pred_threshold,pixel_threshold,min_area,val_iou,val_dice,val_pixel_precision,val_pixel_recall,val_pixel_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_fp,val_fn,fp_rate,fn_rate,seg_score,cls_score,balanced_score,is_best_seg,is_best_cls,is_best_balanced
0.5,1,300,0.6493037003480306,0.7873670570325859,0.7750511032014724,0.8000807445170077,0.7873670570325386,0.9081081081081082,0.8544891640866873,0.9857142857142858,0.9154228855721394,47,4,0.1709090909090909,0.014285714285714285,0.7045290430218489,0.9072113986032659,0.7373079709226079,False,True,True
0.5,1,320,0.6493037003480306,0.7873670570325859,0.7750511032014724,0.8000807445170077,0.7873670570325386,0.9081081081081082,0.8544891640866873,0.9857142857142858,0.9154228855721394,47,4,0.1709090909090909,0.014285714285714285,0.7045290430218489,0.9072113986032659,0.7373079709226079,False,False,False
0.5,1,340,0.6492466373288054,0.7873251006051047,0.7750650488629235,0.7999792474810384,0.7873251006050573,0.9063063063063063,0.8540372670807453,0.9821428571428571,0.9136212624584718,47,5,0.1709090909090909,0.017857142857142856,0.7044780226393214,0.904884024083569,0.7367757782239613,False,False,False
0.5,1,280,0.6492337502850828,0.7873156248140307,0.774951437903276,0.8000807445170077,0.7873156248139834,0.9063063063063063,0.8518518518518519,0.9857142857142858,0.9139072847682119,48,4,0.17454545454545456,0.014285714285714285,0.7044665000966581,0.9055439819453064,0.7368838234527914,False,True,True
0.5,1,380,0.649181714693587,0.7872773617480519,0.7751984560963376,0.7997386451323789,0.7872773617480046,0.9045045045045045,0.8557993730407524,0.975,0.9115191986644408,46,7,0.16727272727272727,0.025,0.7044199735153691,0.9018959334329751,0.7361201917550837,False,False,False
0.5,1,260,0.6491676338788879,0.7872670073593289,0.7748572386467808,0.8000807445170077,0.7872670073592815,0.9045045045045045,0.8492307692307692,0.9857142857142858,0.912396694214876,49,4,0.1781818181818182,0.014285714285714285,0.7044073832710604,0.903880753317117,0.7364632392299999,False,True,False
0.5,1,240,0.649106303262227,0.7872219055595621,0.774769861258589,0.8000807445170077,0.7872219055595148,0.9027027027027027,0.8466257668711656,0.9857142857142858,0.9108910891089109,50,4,0.18181818181818182,0.014285714285714285,0.7043525441811573,0.9022216816347292,0.7360469110007223,False,True,False
0.5,1,360,0.6490938571907425,0.7872127524584258,0.775073182170689,0.7997386451323789,0.7872127524583784,0.9027027027027027,0.853125,0.975,0.91,47,7,0.1709090909090909,0.025,0.704341415297812,0.9002216984029484,0.7356816844385548,False,False,False
0.5,1,220,0.6489967960841255,0.7871413669514212,0.7746138549404502,0.8000807445170077,0.7871413669513739,0.8990990990990991,0.8414634146341463,0.9857142857142858,0.9078947368421053,52,4,0.1890909090909091,0.014285714285714285,0.70425462443104,0.8989158864230752,0.7352261191220738,False,False,False
0.5099999904632568,1,320,0.6475757967668739,0.7860953020038373,0.778270274639165,0.7940792791535509,0.7860953020037894,0.9099099099099099,0.8571428571428571,0.9857142857142858,0.9169435215946844,46,4,0.16727272727272727,0.014285714285714285,0.7029835988616554,0.9088830347109418,0.7364143284833581,False,True,False
0.5099999904632568,1,340,0.6475176699567143,0.7860524736875047,0.7782838188840683,0.7939777821175816,0.7860524736874569,0.9081081081081082,0.8566978193146417,0.9821428571428571,0.9151414309484193,46,5,0.16727272727272727,0.017857142857142856,0.7029315914490266,0.9065565254314948,0.7358814821632735,False,False,False
0.5099999904632568,1,280,0.6475004295113373,0.7860397702030971,0.7781614186898841,0.7940792791535509,0.7860397702030492,0.9081081081081082,0.8544891640866873,0.9857142857142858,0.9154228855721394,47,4,0.1709090909090909,0.014285714285714285,0.7029161657880375,0.9072113986032659,0.7359854115908825,False,False,False
0.5099999904632568,1,300,0.6475004295113373,0.7860397702030971,0.7781614186898841,0.7940792791535509,0.7860397702030492,0.9081081081081082,0.8544891640866873,0.9857142857142858,0.9154228855721394,47,4,0.1709090909090909,0.014285714285714285,0.7029161657880375,0.9072113986032659,0.7359854115908825,False,False,False
0.5099999904632568,1,380,0.647447317143976,0.7860006331083833,0.7784125751195781,0.7937380859924575,0.7860006331083353,0.9063063063063063,0.8584905660377359,0.975,0.9130434782608695,45,7,0.16363636363636364,0.025,0.7028686435297351,0.9035744697826322,0.7352229649825293,False,False,False
0.5099999904632568,1,360,0.647447317143976,0.7860006331083833,0.7784125751195781,0.7937380859924575,0.7860006331083353,0.9063063063063063,0.8584905660377359,0.975,0.9130434782608695,45,7,0.16363636363636364,0.025,0.7028686435297351,0.9035744697826322,0.7352229649825293,False,False,False
0.5099999904632568,1,260,0.6474367997116749,0.7859928827921605,0.7780695195997819,0.7940792791535509,0.7859928827921127,0.9063063063063063,0.8518518518518519,0.9857142857142858,0.9139072847682119,48,4,0.17454545454545456,0.014285714285714285,0.7028592329438653,0.9055439819453064,0.7355658643875013,False,False,False
0.5099999904632568,1,240,0.6473193805540504,0.7859063496676582,0.777899943316571,0.7940792791535509,0.7859063496676102,0.9027027027027027,0.8466257668711656,0.9857142857142858,0.9108910891089109,50,4,0.18181818181818182,0.014285714285714285,0.7027541681994897,0.9022216816347292,0.7347362426957548,False,False,False
0.5099999904632568,1,220,0.6472646313958086,0.7858659975565792,0.7778208790408914,0.7940792791535509,0.7858659975565313,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.702705177860113,0.900566736145422,0.7343254531566633,False,False,False
0.5199999809265137,1,320,0.6465070386841784,0.7853073488234835,0.7800579024402893,0.7906279268188247,0.7853073488234353,0.9099099099099099,0.8571428571428571,0.9857142857142858,0.9169435215946844,46,4,0.16727272727272727,0.014285714285714285,0.7020271627398966,0.9088830347109418,0.7356300508635158,False,False,False
0.5199999809265137,1,300,0.6465070386841784,0.7853073488234835,0.7800579024402893,0.7906279268188247,0.7853073488234353,0.9099099099099099,0.8571428571428571,0.9857142857142858,0.9169435215946844,46,4,0.16727272727272727,0.014285714285714285,0.7020271627398966,0.9088830347109418,0.7356300508635158,False,False,False
